place_id,name,category,sub_category,latitude,longitude,address,vicinity,rating,review_count,website,phone,price_level,types,is_operational,search_zone,search_keyword,is_open_now,timestamp
ChIJk0b0YgD1aS4RVXqGxCqNjSs,BMW THAMRIN JAKARTA PUSAT,Affluence_Proxy,Luxury_Dealer,-6.1992496,106.8220163,"Jl. M.H. Thamrin No.10, Kb. Melati, Kecamatan Tanah Abang, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10230, Indonesia","Thamrin Nine, Jl. M.H. Thamrin No.10, Kb. Melati, Kota Jakarta Pusat",,0,,0812-6636-6839,,"point_of_interest, car_dealer, store, establishment",True,Central_Jakarta_Core,bmw dealer,True,2025-08-05T10:03:47.968011
ChIJ0QpB97_1aS4Re_TDt1-fJsg,BMW Tunas Certified Pre-Owned Hayam Wuruk,Affluence_Proxy,Luxury_Dealer,-6.1587324,106.8190904,"Jl. Hayam Wuruk No.51, RT.7/RW.7, Maphar, Kec. Taman Sari, Maphar, Barat, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11160, Indonesia","Jl. Hayam Wuruk No.51, RT.7/RW.7, Maphar, Kec. Taman Sari, Kota Jakarta Barat",,0,https://www.bmw-tunas.co.id/bmw-used-cars/,(021) 6495550,,"point_of_interest, car_dealer, store, establishment",True,Central_Jakarta_Core,bmw dealer,True,2025-08-05T10:03:48.114219
ChIJRVqvegnzaS4R4B5L3FXfDFo,Bengkel Service dan kaki kaki Angkasa Motor,Affluence_Proxy,Luxury_Dealer,-6.2351661,106.8916786,"Ps. Mobil Kemayoran, Blk. N No.11 Pintu 8, Cipinang Muara, Kecamatan Jatinegara, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 10610, Indonesia","Ps. Mobil Kemayoran, Blk. N No.11 Pintu 8, Cipinang Muara, Kota Jakarta Timur",,0,,0813-8504-9155,,"point_of_interest, car_dealer, store, establishment",True,Central_Jakarta_Core,bmw dealer,True,2025-08-05T10:03:48.744848
ChIJu6bjtqT1aS4RxXCDjJzsFkA,Euromobil Indonesia. PT,Affluence_Proxy,Luxury_Dealer,-6.1757371,106.8124767,"Jl. Tanah Abang II No.83 1, RT.1/RW.4, Petojo Sel., Kecamatan Gambir, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10160, Indonesia","Jl. Tanah Abang II No.83 1, RT.1/RW.4, Petojo Sel., Kota Jakarta Pusat",5,16,,(021) 3854827,,"car_dealer, point_of_interest, store, establishment",True,Central_Jakarta_Core,luxury car dealer,True,2025-08-05T10:03:44.156121
ChIJtX4bTVsdai4Rr28vCqLP3Sw,Denza Haka Pluit,Affluence_Proxy,Luxury_Dealer,-6.125482,106.7971385,"Jl. Pluit Selatan Raya No.8A 2, Penjaringan, Kecamatan Penjaringan, Jkt Utara, Daerah Khusus Ibukota Jakarta 14440, Indonesia","Jl. Pluit Selatan Raya No.8A 2, Penjaringan, Jkt Utara",5,234,,0811-7777-7234,,"car_dealer, point_of_interest, store, establishment",True,Central_Jakarta_Core,luxury car dealer,True,2025-08-05T10:03:44.816666
ChIJK25UF2vzaS4RFn2U56CDSpg,MARKETING BMW TEBET,Affluence_Proxy,Luxury_Dealer,-6.2302889,106.846378,"Jl. Prof. DR. Soepomo No.174, Menteng Dalam, Kec. Tebet, Jakarta, Daerah Khusus Ibukota Jakarta 12870, Indonesia","Jl. Prof. DR. Soepomo No.174, Menteng Dalam, Jakarta",5,2,http://officialbmwcenter.com/,0856-6500-508,,"point_of_interest, car_dealer, store, establishment",True,Central_Jakarta_Core,bmw dealer,True,2025-08-05T10:03:47.355784
ChIJ7UpM3AhmTUARnKUZv0AcQ3c,BMW INDONESIA || BMW TEBET || BMW INDONESIA || DEALER BMW || HARGA BMW TEBET || BMW HAYAM WURUK,Affluence_Proxy,Luxury_Dealer,-6.2304892,106.8467546,"Jl dr prof Soepomo No.174, Menteng Dalam, Kec. Tebet, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12870, Indonesia","Jl dr prof Soepomo No.174, Menteng Dalam, Kota Jakarta Selatan",5,1,http://bmw-official.co.id/,0812-8181-6521,,"point_of_interest, car_dealer, store, establishment",True,Central_Jakarta_Core,bmw dealer,True,2025-08-05T10:03:47.514813
ChIJb3VBRUqVaS4RUe9eAcNsBZk,KIKI BMW CONSULTANT,Affluence_Proxy,Luxury_Dealer,-6.1597264,106.7625877,"Jl. Panjang No.6, Kedaung Kali Angke, Kecamatan Cengkareng, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11710, Indonesia","Jl. Panjang No.6, Kedaung Kali Angke, Kota Jakarta Barat",5,44,https://www.yourbmwconsultant.id/,0819-9841-6651,,"point_of_interest, car_dealer, store, establishment",True,Central_Jakarta_Core,bmw dealer,True,2025-08-05T10:03:47.675554
ChIJqSE7htTzaS4RnC8WspFR41Y,Harga BMW Terbaik,Affluence_Proxy,Luxury_Dealer,-6.2208106,106.8501013,"Jl. Albarkah No.57B 8, RT.8/RW.5, Manggarai Sel., Kec. Tebet, Jakarta, Daerah Khusus Ibukota Jakarta 12860, Indonesia","Jl. Albarkah No.57B 8, RT.8/RW.5, Manggarai Sel., Jakarta",5,28,http://www.hargabmw.co.id/,0812-6827-9002,,"car_dealer, point_of_interest, store, establishment",True,Central_Jakarta_Core,bmw dealer,True,2025-08-05T10:03:48.443201
ChIJx3CRvi_1aS4R2Wg7GGvgkXs,Supreme Auto Gallery,Affluence_Proxy,Luxury_Dealer,-6.1484312,106.8887362,"Jl Yos Sudarso kav 87-88, Bursa Otomotif Sunter blok G 20, Sunter Jaya, Kec. Tj. Priok, Sunter, Daerah Khusus Ibukota Jakarta 14350, Indonesia","Jl Yos Sudarso kav 87-88, Bursa Otomotif Sunter blok G 20, Sunter",5,1,,0815-3600-0000,,"car_dealer, point_of_interest, store, establishment",True,Central_Jakarta_Core,bmw dealer,True,2025-08-05T10:03:48.598915
ChIJnxKGep3xaS4RaZvTDJsUubM,PORSMOTOR Porsche Specialist by PORSWERKS,Affluence_Proxy,Luxury_Dealer,-6.2194895,106.7604052,"Jl. Swadarma Raya No.33, Srengseng, Kec. Kembangan, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11630, Indonesia","Jl. Swadarma Raya No.33, Srengseng, Kota Jakarta Barat",5,315,https://porsmotor.id/,0819-0883-2229,,"car_repair, point_of_interest, establishment",True,Central_Jakarta_Core,porsche,True,2025-08-05T10:03:49.552088
ChIJhzWlv3_zaS4RBvG7Et9YvTM,PT. KANAKA AUTO PARTS,Affluence_Proxy,Luxury_Dealer,-6.2397503,106.8241498,"Gedung Menara Tendean (M-TEN), Lantai 17 Unit C, Jl. Kapten Tendean. 20C RT4/RW 3. Kel. Kuningan Barat, Kec.Mampang Prapatan, Jakarta Selatan, Kuningan Bar., Kec. Mampang Prpt., Jakarta, Daerah Khusus Ibukota Jakarta 12710, Indonesia","Gedung Menara Tendean (M-TEN), Lantai 17 Unit C, Jl. Kapten Tendean. 20C RT4/RW 3. Kel. Kuningan Barat, Kec.Mampang Prapatan, Jakarta Selatan, Jakarta",5,62,,0812-8781-6804,,"point_of_interest, establishment",True,Central_Jakarta_Core,porsche,True,2025-08-05T10:03:49.716952
ChIJ5RBMuvX2aS4RwKxzwAK54Is,"Wedding Car Rental, Luxury Car Rental Jakarta",Affluence_Proxy,Luxury_Dealer,-6.1746723,106.7865406,"Jl. Tanjung Duren Timur No.11 3, RT.3/RW.5, Tj. Duren Sel., Kec. Grogol petamburan, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11470, Indonesia","Jl. Tanjung Duren Timur No.11 3, RT.3/RW.5, Tj. Duren Sel., Kota Jakarta Barat",5,12,,0818-0777-4798,,"car_rental, point_of_interest, establishment",True,Central_Jakarta_Core,porsche,True,2025-08-05T10:03:50.049140
ChIJe-sYD_7xaS4RgxmlTpGdHYA,AutoWerkstatt VW und Porsche,Affluence_Proxy,Luxury_Dealer,-6.2453676,106.8157557,"Jl. Bangka Raya No.32, RT.2/RW.2, Pela Mampang, Kec. Mampang Prpt., Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12720, Indonesia","Jl. Bangka Raya No.32, RT.2/RW.2, Pela Mampang, Kota Jakarta Selatan",5,14,https://www.instagram.com/autowerkstatt.jkt/,0817-334-388,,"car_repair, point_of_interest, establishment",True,Central_Jakarta_Core,porsche,True,2025-08-05T10:03:50.210855
ChIJUYWxeGT1aS4RD2_ROiFmcxE,Lexus Menteng Gallery,Affluence_Proxy,Luxury_Dealer,-6.2016939,106.8460009,"Jl. Proklamasi No.35 Lantai 1, RT.11/RW.2, Pegangsaan, Kec. Menteng, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10320, Indonesia","Jl. Proklamasi No.35 Lantai 1, RT.11/RW.2, Pegangsaan, Kota Jakarta Pusat",4.9,1429,https://www.lexus.co.id/,(021) 3901325,,"car_dealer, point_of_interest, store, establishment",True,Central_Jakarta_Core,luxury car dealer,True,2025-08-05T10:03:43.985161
ChIJV86fI9H1aS4R4-7u94ZabPY,Auto Luxury,Affluence_Proxy,Luxury_Dealer,-6.1742462,106.8944534,"Bella Terra Lifestyle Center Kelapa Gading, Klp. Gading Tim., Kec. Klp. Gading, Jkt Utara, Daerah Khusus Ibukota Jakarta 14240, Indonesia","Bella Terra Lifestyle Center Kelapa Gading, East Kelapa Gading, North Jakarta City",4.8,4,,0812-9015-8892,,"car_dealer, point_of_interest, store, establishment",True,Central_Jakarta_Core,luxury car dealer,True,2025-08-05T10:03:43.487565
ChIJYe0cJtb1aS4RG3FosbyyY00,The Djakarta Auto,Affluence_Proxy,Luxury_Dealer,-6.1695796,106.8181311,"Jl. Suryopranoto No.B/9 10, RT.1/RW.8, Petojo Sel., Kecamatan Gambir, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10160, Indonesia","Jl. Suryopranoto No.B/9 10, RT.1/RW.8, South Petojo, Central Jakarta City",4.8,4,http://www.tda.co.id/,(021) 3811149,,"car_dealer, point_of_interest, store, establishment",True,Central_Jakarta_Core,luxury car dealer,True,2025-08-05T10:03:43.805772
ChIJMe-pDIr2aS4RbkpUK8rKgTE,BMW Tunas Tomang,Affluence_Proxy,Luxury_Dealer,-6.177598,106.7987653,"Jl. Tomang Raya No.19, RT.1/RW.1, Tomang, Kec. Grogol petamburan, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11440, Indonesia","Jl. Tomang Raya No.19, RT.1/RW.1, Tomang, Kota Jakarta Barat",4.8,482,https://www.bmw-tunas.co.id/,(021) 5633152,,"car_dealer, car_repair, point_of_interest, store, establishment",True,Central_Jakarta_Core,luxury car dealer,True,2025-08-05T10:03:44.981539
ChIJkUbSl5Qfai4RtUF2bvo58-w,Glory Perkasa Mobil,Affluence_Proxy,Luxury_Dealer,-6.1490459,106.8880463,"Bursa Otomotif Sunter (BOS) Blok B2 No. 23-25, Jalan Yos Sudarso Kav. 87-8, 8RT.1/RW.2, Koja, RT.10/RW.11, Sunter Jaya, Kec. Tj. Priok, Jkt Utara, Daerah Khusus Ibukota Jakarta 11520, Indonesia","Bursa Otomotif Sunter (BOS) Blok B2 No. 23-25, Jalan Yos Sudarso Kav. 87-8, 8RT.1/RW.2, Koja, RT.10/RW.11, Sunter Jaya, Jkt Utara",4.8,37,,(021) 29450704,,"car_dealer, point_of_interest, store, establishment",True,Central_Jakarta_Core,luxury car dealer,False,2025-08-05T10:03:45.488584
ChIJ7aVZB231aS4R6VSyvVTKAb4,BMW Jakarta Pusat,Affluence_Proxy,Luxury_Dealer,-6.1984574,106.8228774,"Jl. M.H. Thamrin No.Kav.8, RT.5/RW.1, Kb. Melati, Kecamatan Tanah Abang, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10230, Indonesia","Jl. M.H. Thamrin No.Kav.8, RT.5/RW.1, Kb. Melati, Kota Jakarta Pusat",4.8,9,http://www.showroombmw.com/,0811-9151-800,,"point_of_interest, car_dealer, store, establishment",True,Central_Jakarta_Core,bmw dealer,True,2025-08-05T10:03:47.031797
ChIJbxewgSzzaS4Rhyqa5pJAMGQ,BMW Official Store,Affluence_Proxy,Luxury_Dealer,-6.2303314,106.8463702,"Jl. Prof. DR. Soepomo No.174, Menteng Dalam, Kec. Tebet, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12810, Indonesia","Jl. Prof. DR. Soepomo No.174, Menteng Dalam, Kota Jakarta Selatan",4.8,25,http://www.bmwstore.id/,0822-4459-6129,,"point_of_interest, car_dealer, store, establishment",True,Central_Jakarta_Core,bmw dealer,True,2025-08-05T10:03:47.188984
ChIJtX3MMMX3aS4Rd7Sh_yCrHYc,AUTOFRESH Indonesia,Affluence_Proxy,Luxury_Dealer,-6.1730605,106.7597576,"Jl. Kedoya Pesing No.1, RT.9/RW.7, Kedoya Utara, Kec. Kb. Jeruk, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11520, Indonesia","Jl. Kedoya Pesing No.1, RT.9/RW.7, Kedoya Utara, Kota Jakarta Barat",4.8,5,https://autofreshid.com/,0819-3209-2426,,"store, point_of_interest, establishment",True,Central_Jakarta_Core,porsche,True,2025-08-05T10:03:51.198149
ChIJsSeQY0fxaS4RpM6TFXSBl4Y,P.A.D (Prestige Auto Detailer),Affluence_Proxy,Luxury_Dealer,-6.231890099999999,106.7945655,"Jl. Hang Lekir No.25 9, RT.9/RW.6, Gunung, Kec. Kby. Baru, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12120, Indonesia","Jl. Hang Lekir No.25 9, RT.9/RW.6, Gunung, Kota Jakarta Selatan",4.7,105,http://www.prestigeautodetailer.com/,(021) 7243944,,"car_repair, point_of_interest, establishment",True,Central_Jakarta_Core,luxury car dealer,True,2025-08-05T10:03:44.318666
ChIJf0N_dd_1aS4Rr-p3GxeFtbo,BMW Tunas Hayam Wuruk,Affluence_Proxy,Luxury_Dealer,-6.1587022,106.8191852,"Jl. Hayam Wuruk No.51, RT.7/RW.7, Maphar, Kec. Taman Sari, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11160, Indonesia","Hayam Wuruk St No.51, RT.7/RW.7, Maphar, West Jakarta City",4.7,117,https://www.bmw-tunas.co.id/,(021) 6495550,,"car_dealer, point_of_interest, store, establishment",True,Central_Jakarta_Core,luxury car dealer,True,2025-08-05T10:03:45.142479
ChIJqbLL-g31aS4RDiQxCWl1_xE,BMW Performance Motors Retail.Next,Affluence_Proxy,Luxury_Dealer,-6.198462900000001,106.8228206,"Jl. M.H. Thamrin No.Kav. 8, RT.5/RW.1, Kb. Melati, Kecamatan Tanah Abang, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10230, Indonesia","Jl. M.H. Thamrin No.Kav. 8, RT.5/RW.1, Kb. Melati, Kota Jakarta Pusat",4.7,84,https://bmw-performancemotors.co.id/,(021) 30121201,,"point_of_interest, car_dealer, store, establishment",True,Central_Jakarta_Core,bmw dealer,True,2025-08-05T10:03:46.865816
ChIJSa7F4xnxaS4RjDoGNv2j7XA,Porsche Centre Jakarta,Affluence_Proxy,Luxury_Dealer,-6.241446100000001,106.7820627,"Jl. Sultan Iskandar Muda No.51, Kby. Lama Utara, Kec. Kby. Lama, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12240, Indonesia","Jl. Sultan Iskandar Muda No.51, Kby. Lama Utara, Kota Jakarta Selatan",4.7,525,https://dealer.porsche.com/id/jakarta,(021) 7258000,$$$$,"car_dealer, store, point_of_interest, establishment",True,Central_Jakarta_Core,porsche,True,2025-08-05T10:03:49.385954
ChIJExMAlZEdai4RoGfuJI8Ck1I,"Premiere autowerkz , pp performance",Affluence_Proxy,Luxury_Dealer,-6.1251627,106.787046,"Premiere Autowerkz, Pp Performance, Jl. Pluit Barat IIIA No.1 3, RT.16/RW.7, Pluit, Kecamatan Penjaringan, Jkt Utara, Daerah Khusus Ibukota Jakarta 14450, Indonesia","Premiere Autowerkz, Pp Performance, Jl. Pluit Barat IIIA No.1 3, RT.16/RW.7, Pluit, Jkt Utara",4.7,43,,0817-0008-072,,"point_of_interest, establishment",True,Central_Jakarta_Core,porsche,,2025-08-05T10:03:51.048092
ChIJuWI7zF31aS4RzdPuagXTGKM,Astra Peugeot Sunter,Affluence_Proxy,Luxury_Dealer,-6.1408223,106.8908795,"Jl. Yos Sudarso No.Kav 24, Sungai Bambu, Kec. Tj. Priok, Jkt Utara, Daerah Khusus Ibukota Jakarta 14330, Indonesia","Jl. Yos Sudarso No.Kav 24, Sungai Bambu, Jkt Utara",4.6,86,http://www.peugeot.co.id/,(021) 6512325,,"car_dealer, point_of_interest, store, establishment",True,Central_Jakarta_Core,luxury car dealer,True,2025-08-05T10:03:44.479415
ChIJX-WHuR33aS4Rq67bBc2EuBI,PT Trans Eurokars Indonesia,Affluence_Proxy,Luxury_Dealer,-6.191953199999999,106.7685029,"Jl. Panjang No.6, RT.11/RW.11, Kb. Jeruk, Kec. Kb. Jeruk, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11530, Indonesia","Jl. Panjang No.6, RT.11/RW.11, Kb. Jeruk, Kota Jakarta Barat",4.6,413,https://service.bmw.co.id/?dealer=BMWIERLTEB,(021) 5358000,,"point_of_interest, car_dealer, store, establishment",True,Central_Jakarta_Core,bmw dealer,True,2025-08-05T10:03:46.177026
ChIJN00w5mb1aS4Rwe7L8DSpmLM,BMW Astra Sunter,Affluence_Proxy,Luxury_Dealer,-6.140251399999999,106.8848365,"Jl. Gaya Motor Raya Sunter II No.1, Sungai Bambu, Kec. Tj. Priok, Jkt Utara, Daerah Khusus Ibukota Jakarta 14330, Indonesia","Jl. Gaya Motor Raya Sunter II No.1, Sungai Bambu, Jkt Utara",4.6,892,https://bmw.astra.co.id/,(021) 6505959,,"point_of_interest, car_dealer, store, establishment",True,Central_Jakarta_Core,bmw dealer,True,2025-08-05T10:03:46.342057
ChIJRaVgKpLzaS4RFKyBdLWg9kc,BMW Tunas Tebet,Affluence_Proxy,Luxury_Dealer,-6.230399999999999,106.846733,"Jl. Prof. DR. Soepomo No.174, Menteng Dalam, Kec. Tebet, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12870, Indonesia","Jl. Prof. DR. Soepomo No.174, Menteng Dalam, Kota Jakarta Selatan",4.6,500,https://www.bmw-tunas.co.id/,(021) 8301805,,"car_repair, point_of_interest, car_dealer, store, establishment",True,Central_Jakarta_Core,bmw dealer,True,2025-08-05T10:03:46.499902
ChIJhZuDKELzaS4R3YPSVcPfDUw,AFJ Motorsport,Affluence_Proxy,Luxury_Dealer,-6.2135965,106.8949626,"Pondok Kopi, Jl. I Gusti Ngurah Rai Gg. Ciparai 3 No.4, RT.4/RW.5, Cipinang Muara, Kecamatan Jatinegara, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13420, Indonesia","Pondok Kopi, Jl. I Gusti Ngurah Rai Gg. Ciparai 3 No.4, RT.4/RW.5, Cipinang Muara, Kota Jakarta Timur",4.6,152,,0815-9400-072,,"car_repair, point_of_interest, establishment",True,Central_Jakarta_Core,porsche,True,2025-08-05T10:03:50.554403
ChIJoUY6sefxaS4RvwT3xBCguVE,Ferrari Showroom & Service (PT Eurokars Prima Utama),Affluence_Proxy,Luxury_Dealer,-6.201181699999999,106.8440848,"Jl. Proklamasi No.36A, Pegangsaan, Kec. Menteng, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10320, Indonesia","Jl. Proklamasi No.36A, Pegangsaan, Kota Jakarta Pusat",4.6,183,http://www.jakarta.ferraridealers.com/,(021) 21243888,,"car_dealer, store, point_of_interest, establishment",True,Central_Jakarta_Core,porsche,True,2025-08-05T10:03:50.713768
ChIJ1W9y_zHxaS4RKnl_eWEh2wY,Maserati Indonesia,Affluence_Proxy,Luxury_Dealer,-6.241205099999999,106.7826188,"Jl. Sultan Iskandar Muda Arteri No.51 Level 4, Pondok Indah, Kec. Kby. Lama, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12240, Indonesia","Jl. Sultan Iskandar Muda Arteri No.51 Level 4, Pondok Indah, Kota Jakarta Selatan",4.6,31,https://www.maserati.com/id/en/shopping-tools/dealer-locator,0812-2225-0920,,"car_dealer, store, point_of_interest, establishment",True,Central_Jakarta_Core,porsche,True,2025-08-05T10:03:50.886364
ChIJ_XnE0131aS4RfYR46EKzaV8,Bursa Otomotif Sunter,Affluence_Proxy,Luxury_Dealer,-6.1486,106.88833,"Bursa Otomotif Sunter Blok B2 No:20 Jakarta, Sunter Jaya, Kec. Tj. Priok, Jkt Utara, Daerah Khusus Ibukota Jakarta 14230, Indonesia",Bursa Otomotif Sunter Blok B2 No:20 Jakarta,4.5,1159,,(021) 65836258,,"car_dealer, point_of_interest, store, establishment",True,Central_Jakarta_Core,luxury car dealer,True,2025-08-05T10:03:44.645949
ChIJyfU15xbxaS4RaGpPjWCnrOA,Mazda Simprug,Affluence_Proxy,Luxury_Dealer,-6.2335566,106.7863313,"Jl. Teuku Nyak Arief No.9D, Grogol Sel., Kec. Kby. Lama, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12220, Indonesia","Mazda Promo Jkt, Jl. Teuku Nyak Arief No.9D, Grogol Sel., Kota Jakarta Selatan",4.5,221,http://www.mazda.co.id/,(021) 7269000,,"car_dealer, point_of_interest, store, establishment",True,Central_Jakarta_Core,luxury car dealer,True,2025-08-05T10:03:45.317109
ChIJkZwbB5Udai4RwwzZtyDWH-Y,BMW Astra Pluit,Affluence_Proxy,Luxury_Dealer,-6.125401999999999,106.798087,"Jl. Pluit Selatan Raya No.8A, RT.3/RW.8, Pluit, Kecamatan Penjaringan, Jkt Utara, Daerah Khusus Ibukota Jakarta 14450, Indonesia","Jl. Pluit Selatan Raya No.8A, RT.3/RW.8, Pluit, Jkt Utara",4.5,226,,(021) 66605599,,"point_of_interest, car_dealer, store, establishment",True,Central_Jakarta_Core,bmw dealer,True,2025-08-05T10:03:46.667184
